#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1943.40    0.071641    0.038411    0.246189    0.020568  99.9900000  99.9900000   -0.048674    0.000000   -0.007460    0.000000
   1943.45    0.074330    0.030610    0.204790    0.015910  99.9900000  99.9900000   -0.047873    0.000000   -0.007678    0.000000
   1943.50    0.102656    0.042273    0.141589    0.020927  99.9900000  99.9900000   -0.046848    0.000000   -0.007853    0.000000
   1943.55    0.026693    0.048827    0.118279    0.021590  99.9900000  99.9900000   -0.045697    0.000000   -0.008056    0.000000
   1943.60    0.077132    0.029897    0.150974    0.015185  99.9900000  99.9900000   -0.044743    0.000000   -0.007931    0.000000
   1943.65    0.073438    0.033435    0.130366    0.015147  99.9900000  99.9900000   -0.044161    0.000000   -0.007974    0.000000
   1943.70    0.071775    0.039698    0.142551    0.015383  99.9900000  99.9900000   -0.043941    0.000000   -0.008436    0.000000
   1943.75    0.084372    0.039075    0.172691    0.016136  99.9900000  99.9900000   -0.044360    0.000000   -0.008729    0.000000
   1943.80   -0.065271    0.039340    0.125371    0.021397  99.9900000  99.9900000   -0.045012    0.000000   -0.009594    0.000000
   1943.85   -0.040551    0.035960    0.188240    0.017116  99.9900000  99.9900000   -0.045820    0.000000   -0.010545    0.000000
   1943.90   -0.069224    0.036957    0.236696    0.015013  99.9900000  99.9900000   -0.046323    0.000000   -0.011681    0.000000
   1943.95   -0.130231    0.043458    0.175624    0.018004  99.9900000  99.9900000   -0.046585    0.000000   -0.012023    0.000000
   1944.00   -0.140790    0.055450    0.160947    0.022979  99.9900000  99.9900000   -0.046729    0.000000   -0.012334    0.000000
   1944.05   -0.082084    0.048850    0.161941    0.023451  99.9900000  99.9900000   -0.046778    0.000000   -0.012090    0.000000
   1944.10   -0.226304    0.046159    0.167591    0.019463  99.9900000  99.9900000   -0.046915    0.000000   -0.011696    0.000000
   1944.15   -0.219334    0.048884    0.204978    0.021066  99.9900000  99.9900000   -0.047090    0.000000   -0.010783    0.000000
   1944.20   -0.173343    0.051647    0.242595    0.023746  99.9900000  99.9900000   -0.047343    0.000000   -0.009870    0.000000
   1944.25   -0.060541    0.056488    0.216093    0.027550  99.9900000  99.9900000   -0.047729    0.000000   -0.008956    0.000000
   1944.30   -0.039673    0.052826    0.227760    0.030100  99.9900000  99.9900000   -0.047885    0.000000   -0.008573    0.000000
   1944.35   -0.000959    0.044421    0.156811    0.021915  99.9900000  99.9900000   -0.047756    0.000000   -0.008333    0.000000
   1944.40    0.082039    0.036012    0.264861    0.020085  99.9900000  99.9900000   -0.047309    0.000000   -0.008473    0.000000
   1944.45    0.151509    0.038890    0.278760    0.017837  99.9900000  99.9900000   -0.046494    0.000000   -0.008606    0.000000
   1944.50    0.146132    0.037607    0.215704    0.016484  99.9900000  99.9900000   -0.045276    0.000000   -0.008782    0.000000
   1944.55    0.208247    0.039995    0.164861    0.017609  99.9900000  99.9900000   -0.044177    0.000000   -0.008695    0.000000
   1944.60    0.203067    0.030208    0.096186    0.015609  99.9900000  99.9900000   -0.043194    0.000000   -0.008641    0.000000
   1944.65    0.193804    0.034784    0.067205    0.015769  99.9900000  99.9900000   -0.042768    0.000000   -0.008726    0.000000
   1944.70    0.180526    0.038396    0.026421    0.017845  99.9900000  99.9900000   -0.042674    0.000000   -0.009062    0.000000
   1944.75    0.070785    0.035369   -0.000498    0.020282  99.9900000  99.9900000   -0.043067    0.000000   -0.009710    0.000000
   1944.80   -0.021563    0.033033   -0.000866    0.016273  99.9900000  99.9900000   -0.043743    0.000000   -0.010434    0.000000
   1944.85   -0.069023    0.035020    0.013430    0.016274  99.9900000  99.9900000   -0.044474    0.000000   -0.011355    0.000000
   1944.90   -0.103778    0.037700    0.035013    0.021277  99.9900000  99.9900000   -0.045097    0.000000   -0.012430    0.000000
   1944.95   -0.110538    0.038036    0.098181    0.017011  99.9900000  99.9900000   -0.045608    0.000000   -0.013002    0.000000
   1945.00   -0.102203    0.064580    0.160314    0.029658  99.9900000  99.9900000   -0.045785    0.000000   -0.013247    0.000000
   1945.05   -0.185227    0.040984    0.183398    0.025846  99.9900000  99.9900000   -0.045717    0.000000   -0.013145    0.000000
   1945.10   -0.233991    0.044755    0.257384    0.021253  99.9900000  99.9900000   -0.045881    0.000000   -0.012525    0.000000
   1945.15   -0.226946    0.046330    0.268569    0.023173  99.9900000  99.9900000   -0.046065    0.000000   -0.011662    0.000000
   1945.20   -0.155912    0.046967    0.312215    0.024448  99.9900000  99.9900000   -0.046394    0.000000   -0.010643    0.000000
   1945.25   -0.145832    0.044295    0.367029    0.022986  99.9900000  99.9900000   -0.046771    0.000000   -0.009855    0.000000
   1945.30   -0.139137    0.035448    0.421727    0.020847  99.9900000  99.9900000   -0.046875    0.000000   -0.009262    0.000000
   1945.35   -0.079433    0.037172    0.424857    0.017724  99.9900000  99.9900000   -0.046923    0.000000   -0.009151    0.000000
   1945.40    0.002369    0.033318    0.428686    0.017943  99.9900000  99.9900000   -0.046375    0.000000   -0.009167    0.000000
   1945.45    0.051564    0.041533    0.424881    0.019184  99.9900000  99.9900000   -0.045504    0.000000   -0.009122    0.000000
   1945.50    0.156122    0.034158    0.379177    0.017064  99.9900000  99.9900000   -0.044358    0.000000   -0.009444    0.000000
   1945.55    0.180812    0.038640    0.323648    0.019973  99.9900000  99.9900000   -0.043228    0.000000   -0.009329    0.000000
   1945.60    0.211328    0.036506    0.277287    0.018522  99.9900000  99.9900000   -0.042394    0.000000   -0.009324    0.000000
   1945.65    0.219552    0.035938    0.229456    0.015441  99.9900000  99.9900000   -0.041838    0.000000   -0.009334    0.000000
   1945.70    0.250886    0.044305    0.134062    0.021059  99.9900000  99.9900000   -0.041958    0.000000   -0.009812    0.000000
   1945.75    0.313664    0.053077    0.056013    0.022927  99.9900000  99.9900000   -0.042271    0.000000   -0.010367    0.000000
   1945.80    0.230792    0.040431    0.013815    0.016635  99.9900000  99.9900000   -0.043075    0.000000   -0.011088    0.000000
   1945.85    0.117742    0.040193   -0.002301    0.021313  99.9900000  99.9900000   -0.043846    0.000000   -0.011837    0.000000
   1945.90    0.037902    0.041715   -0.023017    0.023564  99.9900000  99.9900000   -0.044558    0.000000   -0.012840    0.000000
   1945.95   -0.020774    0.052406   -0.040129    0.025539  99.9900000  99.9900000   -0.044890    0.000000   -0.013568    0.000000
   1946.00   -0.078575    0.054146   -0.006115    0.028311  99.9900000  99.9900000   -0.045146    0.000000   -0.014004    0.000000
   1946.05   -0.220198    0.046362    0.030074    0.021905  99.9900000  99.9900000   -0.045122    0.000000   -0.013801    0.000000
   1946.10   -0.207355    0.040947    0.075696    0.020995  99.9900000  99.9900000   -0.045249    0.000000   -0.013296    0.000000
   1946.15   -0.244241    0.034416    0.124987    0.016468  99.9900000  99.9900000   -0.045458    0.000000   -0.012253    0.000000
   1946.20   -0.336634    0.041394    0.170891    0.022767  99.9900000  99.9900000   -0.045798    0.000000   -0.011381    0.000000
   1946.25   -0.254813    0.038621    0.239406    0.016879  99.9900000  99.9900000   -0.046071    0.000000   -0.010370    0.000000
   1946.30   -0.266790    0.033206    0.315852    0.018279  99.9900000  99.9900000   -0.046384    0.000000   -0.009977    0.000000
   1946.35   -0.224692    0.034183    0.354477    0.019897  99.9900000  99.9900000   -0.046199    0.000000   -0.009627    0.000000
   1946.40   -0.095628    0.035313    0.419554    0.016322  99.9900000  99.9900000   -0.045824    0.000000   -0.009374    0.000000
   1946.45   -0.088061    0.029201    0.471702    0.020103  99.9900000  99.9900000   -0.044984    0.000000   -0.009644    0.000000
   1946.50   -0.042745    0.023036    0.447087    0.017852  99.9900000  99.9900000   -0.043778    0.000000   -0.009582    0.000000
   1946.55    0.084087    0.020162    0.429160    0.016590  99.9900000  99.9900000   -0.042633    0.000000   -0.009738    0.000000
   1946.60    0.127365    0.024243    0.436917    0.016219  99.9900000  99.9900000   -0.041791    0.000000   -0.009842    0.000000
   1946.65    0.191526    0.024785    0.399171    0.016190  99.9900000  99.9900000   -0.041390    0.000000   -0.009942    0.000000
   1946.70    0.278727    0.028268    0.311637    0.022702  99.9900000  99.9900000   -0.041358    0.000000   -0.010302    0.000000
   1946.75    0.349457    0.023914    0.303690    0.018302  99.9900000  99.9900000   -0.041830    0.000000   -0.010995    0.000000
   1946.80    0.321228    0.024942    0.251397    0.017301  99.9900000  99.9900000   -0.042538    0.000000   -0.011605    0.000000
   1946.85    0.301045    0.036898    0.121943    0.023224  99.9900000  99.9900000   -0.043418    0.000000   -0.012295    0.000000
   1946.90    0.285132    0.034890    0.080327    0.024294  99.9900000  99.9900000   -0.044131    0.000000   -0.012976    0.000000
   1946.95    0.241164    0.038881    0.023446    0.029971  99.9900000  99.9900000   -0.044640    0.000000   -0.013866    0.000000
   1947.00    0.157088    0.035504    0.048574    0.026814  99.9900000  99.9900000   -0.044862    0.000000   -0.014017    0.000000
   1947.05    0.097909    0.039310    0.053640    0.026619  99.9900000  99.9900000   -0.045050    0.000000   -0.014023    0.000000
   1947.10   -0.020224    0.032343   -0.001969    0.021393  99.9900000  99.9900000   -0.044986    0.000000   -0.013410    0.000000
   1947.15   -0.067793    0.034950    0.034534    0.020226  99.9900000  99.9900000   -0.045217    0.000000   -0.012671    0.000000
   1947.20   -0.147858    0.031823   -0.002596    0.021807  99.9900000  99.9900000   -0.045546    0.000000   -0.011664    0.000000
   1947.25   -0.160070    0.032065    0.048267    0.023969  99.9900000  99.9900000   -0.045972    0.000000   -0.010732    0.000000
   1947.30   -0.204225    0.024175    0.196926    0.019619  99.9900000  99.9900000   -0.046197    0.000000   -0.009951    0.000000
   1947.35   -0.259090    0.030360    0.233468    0.020838  99.9900000  99.9900000   -0.046247    0.000000   -0.009698    0.000000
   1947.40   -0.200900    0.023101    0.272091    0.018271  99.9900000  99.9900000   -0.045860    0.000000   -0.009522    0.000000
   1947.45   -0.181611    0.026362    0.320365    0.019599  99.9900000  99.9900000   -0.044941    0.000000   -0.009534    0.000000
   1947.50   -0.119030    0.034490    0.382209    0.019454  99.9900000  99.9900000   -0.043918    0.000000   -0.009737    0.000000
   1947.55   -0.043047    0.027580    0.404860    0.018355  99.9900000  99.9900000   -0.042577    0.000000   -0.009867    0.000000
   1947.60    0.065139    0.021630    0.441515    0.019152  99.9900000  99.9900000   -0.041773    0.000000   -0.009831    0.000000
   1947.65    0.106187    0.023430    0.464996    0.018777  99.9900000  99.9900000   -0.041180    0.000000   -0.009954    0.000000
   1947.70    0.157818    0.025967    0.459582    0.016370  99.9900000  99.9900000   -0.041278    0.000000   -0.010356    0.000000
   1947.75    0.210551    0.024671    0.430248    0.014618  99.9900000  99.9900000   -0.041550    0.000000   -0.010778    0.000000
   1947.80    0.259218    0.026947    0.417261    0.017275  99.9900000  99.9900000   -0.042294    0.000000   -0.011699    0.000000
   1947.85    0.268050    0.023539    0.400076    0.018635  99.9900000  99.9900000   -0.043118    0.000000   -0.012417    0.000000
   1947.90    0.244976    0.038810    0.334076    0.026030  99.9900000  99.9900000   -0.043742    0.000000   -0.013175    0.000000
   1947.95    0.273000    0.031079    0.308729    0.019374  99.9900000  99.9900000   -0.044306    0.000000   -0.013804    0.000000
   1948.00    0.236044    0.037743    0.303011    0.020506  99.9900000  99.9900000   -0.044601    0.000000   -0.014188    0.000000
   1948.05    0.198558    0.028315    0.241814    0.020000  99.9900000  99.9900000   -0.044647    0.000000   -0.013933    0.000000
   1948.10    0.229362    0.027879    0.192277    0.022029  99.9900000  99.9900000   -0.044795    0.000000   -0.013610    0.000000
   1948.15    0.152527    0.028004    0.107732    0.020578  99.9900000  99.9900000   -0.045004    0.000000   -0.012694    0.000000
   1948.20    0.186648    0.023027    0.105511    0.018118  99.9900000  99.9900000   -0.045287    0.000000   -0.011828    0.000000
   1948.25    0.132069    0.026510    0.079079    0.021917  99.9900000  99.9900000   -0.045689    0.000000   -0.010811    0.000000
   1948.30    0.084373    0.027349    0.051720    0.023240  99.9900000  99.9900000   -0.046004    0.000000   -0.010070    0.000000
   1948.35    0.008327    0.025909    0.070838    0.018334  99.9900000  99.9900000   -0.045903    0.000000   -0.009660    0.000000
   1948.40   -0.028191    0.024284    0.079647    0.022703  99.9900000  99.9900000   -0.045537    0.000000   -0.009749    0.000000
   1948.45   -0.059222    0.023948    0.129935    0.019835  99.9900000  99.9900000   -0.044718    0.000000   -0.009753    0.000000
   1948.50   -0.046854    0.023052    0.128667    0.018166  99.9900000  99.9900000   -0.043566    0.000000   -0.009857    0.000000
   1948.55   -0.062125    0.026869    0.121988    0.018013  99.9900000  99.9900000   -0.042462    0.000000   -0.010030    0.000000
   1948.60   -0.066562    0.020816    0.197960    0.018249  99.9900000  99.9900000   -0.041529    0.000000   -0.009925    0.000000
   1948.65   -0.080830    0.023091    0.249696    0.014797  99.9900000  99.9900000   -0.041120    0.000000   -0.010018    0.000000
   1948.70   -0.121600    0.021303    0.241805    0.016015  99.9900000  99.9900000   -0.040989    0.000000   -0.010056    0.000000
   1948.75   -0.078867    0.021178    0.297410    0.020439  99.9900000  99.9900000   -0.041443    0.000000   -0.010843    0.000000
   1948.80   -0.035448    0.023066    0.335586    0.019386  99.9900000  99.9900000   -0.042126    0.000000   -0.011430    0.000000
   1948.85   -0.044064    0.023163    0.367916    0.020844  99.9900000  99.9900000   -0.042878    0.000000   -0.012285    0.000000
   1948.90   -0.002706    0.024618    0.415634    0.020051  99.9900000  99.9900000   -0.043714    0.000000   -0.012981    0.000000
   1948.95    0.006849    0.023166    0.457666    0.023993  99.9900000  99.9900000   -0.044128    0.000000   -0.013740    0.000000
   1949.00    0.031483    0.036996    0.391674    0.026069  99.9900000  99.9900000   -0.044515    0.000000   -0.014063    0.000000
   1949.05    0.067709    0.027681    0.409255    0.023146  99.9900000  99.9900000   -0.044522    0.000000   -0.013922    0.000000
